duration,count
1.5689999999999955,8
16.43399999999997,1
10.176999999999996,1
9.084,1
11.479000000000042,2
3.5700000000000074,34
14.600000000000009,7
9.467000000000041,3
1.0679999999999998,5
18.11999999999989,7
2.3779999999999997,1
3.619999999999976,3
0.23600000000010368,5
27.443999999999996,1
21.4,4
3.629000000000019,87
18.9849999999999,1
16.09899999999996,1
5.0,781
1.1010000000000062,25
30.197000000000017,1
9.965999999999894,14
3.461999999999998,3
9.33400000000006,2
6.539999999999964,53
28.999999999999943,4
11.434000000000012,1
3.403999999999968,1
1.4159999999999968,109
24.35800000000002,5
14.047000000000011,1
13.133999999999958,1
9.626000000000005,1
14.639999999999999,1
18.052,1
23.680000000000064,5
1.4600000000000364,180
9.349999999999994,1
19.220000000000002,1
26.840000000000032,6
3.070000000000001,1
9.740000000000009,1
6.832999999999998,29
2.8170000000000073,1
22.88900000000001,6
3.6169999999999902,1
12.228999999999996,1
16.399999999999864,3
4.63000000000001,13
22.789000000000044,1
8.108,6
3.5829999999999984,62
11.094000000000008,3
0.8400000000000034,2016
0.12000000000011823,182
12.745999999999867,2
5.305000000000035,1
15.166999999999998,1
10.301999999999964,6
4.939,15
8.359000000000009,1
23.28000000000003,1
8.099999999999966,3
14.848,3
0.834,16
6.065999999999995,1
1.0579999999999927,1
9.733000000000061,1
8.999999999999998,2
2.480000000000002,2
1.1799999999999997,2
10.344000000000023,7
6.680000000000003,2
1.0400000000000005,1
28.694999999999965,1
9.840000000000032,42
11.261000000000003,3
0.36700000000000044,8
4.02000000000001,1
5.5379999999999825,1
2.2529999999999992,1
25.64699999999999,1
17.142000000000024,1
1.4010000000000034,41
24.03299999999996,1
29.19599999999997,1
4.5379999999999985,3
30.238000000000284,10
1.90099999999984,7
1.4589999999999748,10
20.688000000000017,3
4.400000000000091,89
2.799999999999999,16
0.125,3431
1.7510000000000012,15
3.434000000000026,7
7.073999999999984,14
10.199999999999996,3
3.3030000000003383,3
4.75,79
5.296000000000049,3
15.616,5
19.080000000000002,2
8.558999999999969,1
5.047000000000001,5
2.416999999999973,12
7.173000000000002,43
1.960999999999899,2
19.954000000000008,5
4.333999999999946,6
8.225000000000001,3
4.967000000000098,4
3.3359999999999985,80
4.053999999999974,1
8.92599999999993,6
5.672999999999995,3
10.719999999999999,53
8.599999999999998,2
22.815000000000055,2
1.8330000000000002,17
1.9850000000000012,2
0.3999999999998636,448
6.666999999999973,10
3.8599999999999,1
19.48599999999999,9
11.719999999999992,1
17.718,2
30.28099999999999,3
6.04,11
27.360000000000127,5
15.081999999999997,1
11.967000000000013,1
1.9609999999999999,1
13.379999999999882,2
13.680000000000035,1
13.472000000000001,3
3.803000000000001,7
8.299999999999983,12
18.150999999999996,1
1.3159999999999883,1
26.160000000000082,1
1.534,2
6.4599999999999795,1
8.832999999999998,15
5.333000000000027,12
6.573999999999842,2
21.080000000000013,7
30.280000000000015,1
2.3329999999999997,1
1.5829999999999984,172
10.044000000000004,1
4.9709999999999965,8
15.215999999999994,1
16.73400000000001,1
6.032999999999987,5
19.819000000000003,2
3.1029999999999998,21
0.45799999999999974,7
9.034000000000049,1
1.15099999999984,1
1.5330000000000013,54
14.186000000000007,1
0.7329999999999757,12
22.88,1
3.669999999999999,3
24.423999999999996,3
0.10099999999999976,1
6.584000000000003,11
24.56600000000003,13
3.870999999999995,28
8.967000000000006,2
15.448,1
1.9840000000000018,1
6.059999999999995,1
2.703000000000001,3
2.8200000000001637,1
18.41899999999987,4
17.319999999999993,11
2.6200000000000045,12
10.244000000000028,14
20.488000000000056,1
1.5849999999999995,1
26.625,1
2.5419999999999163,8
15.04800000000023,1
0.23400000000037835,12
1.0670000000000073,520
3.60299999999998,16
14.220000000000027,2
8.707999999999998,30
17.218000000000018,1
0.017000000000000015,2
21.665999999999997,1
5.337999999999994,53
14.78000000000003,3
18.667,1
12.3449999999998,2
11.844999999999999,37
22.522000000000002,1
8.775,1
18.43500000000006,2
4.58400000000006,1
1.2920000000000016,259
20.487000000000023,2
5.572000000000003,166
12.111999999999995,28
30.458999999999833,2
5.055000000000064,1
7.106999999999999,65
24.320000000000007,1
7.6080000000000005,5
13.132999999999996,3
23.96,3
5.872000000000071,12
5.584,2
2.383,1
10.63300000000001,5
0.13999999999999968,2
12.999999999999986,1
10.927000000000007,2
12.412000000000006,9
7.20799999999997,11
6.039,3
7.320000000000007,19
11.632999999999996,1
2.6400000000003274,12
9.958,6
8.168000000000006,1
4.560000000000009,1
2.6019999999999994,2
18.51800000000003,9
2.886000000000024,2
10.969999999999985,1
2.702000000000055,3
0.8329999999999984,482
6.067,3
13.638999999999982,1
5.638999999999669,2
12.419999999999959,2
0.7159999999999798,1
24.45700000000005,4
0.9809999999999945,3
22.77299999999991,2
7.464999999999918,7
2.3659999999999997,21
8.942000000000002,1
19.061000000000007,2
5.60499999999999,24
10.543,2
15.839999999999996,3
6.359999999999985,43
14.246999999999986,4
21.454999999999927,4
30.11299999999997,1
4.079999999999999,2
4.546000000000021,19
0.6199999999999974,2
2.544,2
13.467000000000006,1
13.286000000000001,1
13.145999999999999,1
4.904000000000025,2
2.2039999999999935,1
5.253999999999998,1
20.879999999999995,24
0.266,73
17.679999999999993,1
20.709000000000003,1
0.2919999999999945,68
11.110999999999997,1
12.886999999999944,2
16.249000000000024,6
3.8000000000000007,49
16.458000000000027,1
3.7710000000001855,11
15.950000000000045,6
5.204999999999927,37
11.795999999999992,1
7.267000000000003,2
13.554999999999978,2
11.209000000000003,1
3.211999999999999,1
27.65300000000002,1
8.300000000000182,2
20.920000000000016,5
0.36000000000012733,475
27.479999999999905,1
9.426000000000002,10
14.806000000000012,4
4.236999999999966,24
5.919999999999618,1
24.39099999999999,165
12.469999999999999,4
13.312999999999874,1
2.532999999999987,19
10.54300000000012,2
22.04,1
8.40800000000013,4
8.359999999999957,12
12.127999999999702,1
0.4399999999998272,232
5.106,2
6.805999999999926,1
0.11599999999998545,28
19.600000000000136,4
3.0329999999999586,4
1.5660000000000007,1
0.7509999999999977,162
5.6049999999999995,1
5.239999999999981,49
19.320000000000164,2
24.640000000000015,3
1.4399999999999997,1
2.4699999999999847,1
11.554000000000002,4
1.8019999999999925,304
2.1359999999999997,2
9.37700000000001,3
24.958,1
9.591999999999992,1
19.351999999999975,1
7.040000000000003,3
6.439999999999969,2
8.442000000000007,64
36.44999999999999,2
5.339000000000027,11
4.760000000000048,18
2.0329999999999586,12
4.416000000000054,7
8.575000000000003,18
9.467999999999847,2
13.346000000000004,17
0.3829999999999991,2
1.9860000000000042,2
0.6670000000000158,5
4.004000000000019,317
17.634000000000015,1
0.339999999999975,8
24.49200000000002,19
31.56499999999994,1
3.832000000000022,1
20.359999999999957,1
9.966000000000008,6
21.75499999999988,3
1.3599999999999977,1
5.500000000000001,1
21.16000000000031,1
7.666999999999916,6
8.274999999999977,28
2.4000000000000004,49
6.422999999999995,3
0.23599999999999977,1
19.386000000000003,1
20.853999999999814,2
36.002999999999986,1
8.699999999999818,1
13.681000000000004,1
9.409999999999968,3
1.9329999999999927,112
3.1689999999999827,82
8.909000000000106,14
17.967,4
4.034,1
14.160000000000004,1
2.152,1
30.698000000000093,9
12.946000000000002,2
0.9560000000000173,2
2.565999999999999,2
24.15800000000001,2
1.7679999999999998,12
3.3000000000000007,9
20.599999999999994,10
14.320000000000164,5
3.8789999999999054,21
4.170999999999964,2
19.085999999999984,2
21.52000000000004,3
6.533999999999999,2
11.879999999999654,1
13.765999999999963,1
23.064000000000306,1
15.082000000000008,1
17.880000000000052,3
18.818,1
8.549999999999997,9
3.2659999999999627,4
22.054999999999993,1
19.83999999999999,2
10.165999999999997,4
17.75200000000018,1
1.2520000000000024,25
2.467000000000013,24
10.740000000000009,3
19.51599999999999,1
27.12,2
4.295,5
1.4680000000000746,105
23.400000000000006,6
3.169999999999998,30
2.043999999999869,13
2.8769999999999527,13
17.720000000000006,1
14.45799999999997,1
17.25,16
15.482000000000001,2
14.567000000000007,3
1.5439999999999987,1
3.6399999999999997,14
2.7169999999999845,1
20.88000000000001,4
16.48299999999972,1
30.487999999999996,1
0.6600000000000819,1
15.439999999999998,24
10.732999999999997,2
4.471000000000002,1
9.933000000000007,1
11.600000000000136,8
5.216000000000001,1
13.614,1
30.406000000000063,9
4.670999999999822,9
7.716999999999999,5
29.240000000000038,1
3.6400000000000077,6
0.36699999999999977,2
5.593999999999994,1
0.9670000000000414,75
0.5160000000000196,2
1.4850000000001273,1
8.524999999999977,1
5.656000000000063,1
10.385999999999996,10
5.638000000000005,3
5.532999999999902,2
27.027000000000044,2
25.23400000000001,1
3.3400000000000034,3
10.260000000000005,3
10.28,1
18.152000000000015,1
2.8160000000000025,1
19.52000000000001,11
4.92,31
15.36,7
8.575999999999993,8
6.3599999999999,20
22.39699999999999,4
18.932999999999993,2
1.8759999999999994,2
9.132999999999996,4
27.679999999999993,3
3.5599999999999454,187
5.604999999999961,6
2.084000000000003,80
8.915999999999997,9
12.21199999999996,1
14.880000000000052,1
24.62400000000025,1
6.589000000000006,1
0.18000000000000016,2
17.784999999999854,1
17.080000000000382,2
24.434,1
24.456999999999994,69
24.292,2
0.7199999999999918,3
17.017000000000003,1
30.154999999999745,8
24.13299999999981,3
2.5530000000000257,1
6.0660000000000025,9
17.418,1
18.951999999999998,16
9.176000000000016,15
17.809000000000026,1
18.13299999999998,1
3.57100000000014,4
13.375000000000057,1
5.26,1
9.879999999999882,9
25.12000000000012,2
4.372000000000014,5
5.5219999999999345,1
17.918000000000003,1
4.353999999999999,1
3.415999999999997,60
24.533999999999963,1
21.938999999999965,1
5.705,2
1.0349999999999993,1
17.75200000000001,1
8.759999999999991,145
12.805000000000001,1
24.165999999999713,1
10.792000000000002,3
25.359000000000037,2
2.6599999999999966,5
1.1269999999999527,13
19.799999999999997,5
1.8660000000000005,1
10.718999999999998,1
8.883999999999958,3
1.2349999999999959,1
1.516999999999996,2
0.5420000000000087,2
17.6400000000001,2
1.1199999999999974,213
27.680000000000007,11
19.102000000000004,1
20.799999999999997,4
5.083999999999946,2
0.710000000000008,31
17.485000000000127,1
10.039999999999996,1
4.436999999999983,11
0.4,95
3.2670000000000243,4
15.265,5
2.877999999999986,189
5.5600000000000005,11
8.049999999999983,6
3.57,4
2.521000000000072,1
14.599999999999909,22
18.978000000000065,2
2.5330000000000004,3
3.180000000000007,5
4.879999999999939,1
15.473999999999705,1
5.149999999999977,2
22.43999999999999,1
6.960000000000008,87
0.8680000000000001,9
1.2520000000000002,1
4.199999999999818,150
9.426000000000045,8
12.637000000000171,1
6.671999999999997,1
9.801999999999907,3
1.9199999999999995,2
1.759999999999991,1289
4.2949999999999875,3
14.967000000000098,2
30.404999999999994,2
14.548000000000002,35
1.2330000000001746,1
4.859999999999985,1
3.5460000000000207,8
18.07999999999999,1
10.066999999999993,1
14.848999999999705,1
8.765999999999963,1
10.559999999999988,3
20.896000000000015,1
0.2090000000002874,20
11.635999999999996,4
4.120000000000346,6
7.923999999999978,19
1.5329999999999018,11
23.640000000000327,1
0.5330000000003565,1
5.066000000000001,1
23.48199999999997,2
3.235999999999997,23
25.417,1
7.214999999999996,5
19.769000000000005,3
19.936999999999898,1
6.799000000000007,15
1.401,8
9.817000000000007,1
3.433000000000021,8
11.11200000000008,2
9.819999999999993,1
14.25,5
7.907999999999998,2
24.399999999999864,10
22.622999999999998,1
7.1070000000000135,3
7.28000000000003,22
0.2500000000000001,2
21.52199999999999,4
5.79200000000003,5
5.4669999999996435,1
7.307000000000016,66
7.425000000000011,3
8.924999999999955,5
22.06699999999998,1
11.928999999999988,2
13.313999999999993,8
9.759999999999764,3
15.899999999999999,1
9.16000000000001,4
6.780000000000001,1
2.5330000000000155,38
2.4360000000000355,84
19.839999999999996,3
3.0410000000000537,3
1.6520000000000437,9
5.272000000000048,38
2.9329999999999927,69
1.6670000000000003,3
11.119999999999948,4
1.5679999999999987,1
0.4999999999999991,7
2.2339999999999947,7
8.375,159
5.046000000000049,9
24.608000000000004,2
24.067000000000007,39
22.355000000000004,1
6.2560000000000855,9
6.673000000000002,187
29.319999999999993,202
0.8339999999998327,125
10.777000000000015,1
40.19999999999982,1
2.74,1
5.533,2
0.6000000000000796,1
14.200000000000003,6
23.72,8
23.491000000000042,1
2.468999999999994,468
0.45799999999997,402
4.279999999999973,214
5.667000000000002,47
9.709000000000287,1
10.044000000000096,3
28.839999999999996,6
0.7199999999999704,551
9.867000000000075,2
9.967000000000006,1
16.8,1
4.3039999999999985,13
29.86299999999997,1
0.21699999999999875,47
5.373000000000019,1
4.487999999999943,2
30.321,3
2.3359999999999843,146
6.715000000000032,27
8.341000000000008,52
7.599999999999998,6
9.675999999999988,32
9.76700000000001,1
15.974000000000018,3
2.2350000000001273,17
12.160000000000004,6
11.032999999999987,3
10.91099999999983,2
21.68000000000029,2
7.807999999999998,1
17.651000000000295,1
20.95999999999998,5
16.55,1
11.244,16
10.75,17
0.36699999999999955,6
5.280000000000086,12
8.109000000000151,1
1.1009999999999995,1
18.144000000000005,1
13.280000000000001,45
3.0000000000000004,1
6.416999999999998,1
5.300000000000182,1
11.077999999999996,3
15.715999999999894,5
4.422000000000011,1
29.32,34
8.399999999999991,8
3.039999999999992,373
0.26000000000000156,5
14.098000000000013,2
13.514000000000001,1
0.7920000000000007,3
0.232999999999997,253
5.458999999999833,1
7.756999999999948,4
14.334000000000287,1
1.4009999999999536,107
7.3799999999999955,2
2.042999999999992,35
1.6270000000000024,73
4.733999999999924,2
6.567,5
16.282999999999998,2
5.0730000000000075,1
0.9200000000000017,980
3.7379999999999995,26
6.805999999999997,9
12.312999999999995,1
26.902000000000044,2
4.80399999999986,2
20.4,2
8.14200000000001,3
12.150000000000034,1
2.73599999999999,363
10.04,20
1.1509999999999998,6
6.400000000000034,37
17.26700000000001,1
11.360000000000001,1
2.435999999999998,2
10.676999999999964,11
7.032999999999902,3
4.434000000000001,1
1.166000000000004,2
12.878999999999998,2
1.291,8
3.2940000000000964,4
9.065999999999974,2
4.338,11
30.321999999999996,4
13.445999999999998,2
3.137000000000171,10
8.742999999999995,7
24.228,1
14.582000000000022,1
12.339999999999918,1
23.522999999999968,1
5.462999999999738,1
8.559000000000026,1
15.467000000000041,1
8.167000000000144,1
5.655000000000001,2
2.08299999999997,29
3.583000000000027,11
16.917,11
4.805000000000035,2
9.66599999999994,1
1.9159999999999968,100
14.08099999999996,5
3.2329999999999472,10
3.7500000000000284,1
2.5550000000000637,1
10.759999999999991,83
10.084,1
4.350000000000001,2
17.359999999999992,1
8.080000000000013,32
14.28,1
8.550999999999988,8
3.27,3
20.688000000000102,1
1.2000000000000006,1
14.807000000000002,1
0.6199999999998909,6
14.680999999999813,1
21.522000000000162,1
0.59699999999998,4
8.541000000000054,1
2.961,17
27.039999999999964,10
2.1400000000000006,6
20.433000000000007,1
3.320000000000002,1
16.182000000000016,3
17.476000000000006,1
7.339999999999996,4
14.66000000000001,1
19.227,2
3.6290000000000004,4
1.033999999999999,182
24.96,2
26.652,1
4.9550000000000125,3
20.52,3
6.640000000000043,29
16.28200000000004,1
9.032999999999998,1
21.72199999999998,9
10.919999999999845,5
20.986999999999966,2
7.660000000000025,1
21.987999999999943,1
13.400000000000091,11
8.975,2
13.25,9
2.1330000000000027,8
9.967000000000013,4
5.2549999999999955,133
1.0209999999999866,1
18.084999999999923,1
7.473999999999933,21
16.11700000000002,3
15.382000000000001,1
9.634999999999764,1
23.13299999999998,1
0.76,53
29.66900000000001,1
1.3020000000000005,3
1.0669999999998936,4
1.101000000000056,5
1.0829999999999984,212
18.767999999999986,1
15.248000000000005,3
10.177000000000021,37
13.265999999999991,2
24.357,111
0.4339999999999833,1
9.877000000000407,1
2.4019999999999975,9
3.8780000000001564,2
6.6800000000000015,3
8.240000000000236,3
0.4399999999999977,9337
1.035,9
12.119999999999997,4
6.439000000000007,5
6.959999999999999,5
0.2669999999999817,1
15.520000000000003,1
0.6840000000000828,4
18.152000000000044,3
23.590999999999994,3
11.200000000000003,20
5.291999999999998,1
30.281000000000176,4
2.8200000000000003,4
5.440000000000001,11
4.279999999999999,20
15.583000000000027,2
4.080000000000041,102
6.882000000000019,1
18.640999999999963,1
15.481999999999971,17
8.16700000000003,6
0.5429999999999997,2
4.039999999999992,221
7.549999999999997,5
5.573000000000036,9
10.082999999999998,7
21.554000000000002,1
8.10799999999999,4
8.074,3
0.9339999999999993,27
0.30099999999999993,9
4.779999999999973,3
0.2599999999999998,8
10.100000000000009,1
21.040999999999997,1
3.79200000000003,15
0.6200000000001182,1
10.176999999999964,8
11.960000000000008,18
8.092000000000041,3
0.9840000000000018,3
0.9330000000000003,1
4.133000000000001,1
4.545000000000016,1
4.17999999999995,1
0.9200000000000008,5
0.41699999999999937,2
1.7510000000000003,1
28.83999999999999,7
0.04,45
12.533000000000015,3
5.523000000000025,1
9.439999999999827,3
6.960000000000036,91
7.224000000000046,1
0.5009999999999764,1711
4.632999999999981,11
28.92000000000001,2
2.2339999999999236,3
10.579999999999927,1
6.4,13
24.365999999999993,2
8.241999999999962,19
2.6339999999999577,1
25.23299999999999,1
18.31000000000003,1
0.30299999999999727,7
14.917000000000002,3
12.049999999999955,1
28.90300000000002,1
12.5,18
0.9569999999999972,1
1.56,27
30.19699999999989,15
9.949999999999989,1
6.300000000000011,16
0.14000000000000012,4
8.608999999999998,4
24.090999999999894,47
7.775000000000034,6
9.725999999999999,3
18.480000000000004,5
1.1250000000000002,1
1.235000000000003,4
3.9629999999999797,1
19.200000000000017,7
6.506999999999977,5
3.086000000000002,8
22.221999999999753,3
12.02800000000002,4
0.7460000000000022,3
7.4799999999999995,1
10.910999999999987,3
28.24000000000001,15
2.3199999999999985,6
1.2019999999997708,2
11.834,1
12.340000000000003,1
22.522999999999968,2
2.627999999999993,4
5.773000000000003,6
0.9839999999999947,6
11.084,1
3.3600000000000003,8
5.63,1
17.759999999999998,2
1.0180000000000007,14
6.079999999999927,57
7.716000000000008,51
8.160000000000004,3
6.320000000000007,24
2.33400000000006,5
7.6320000000000014,3
0.034000000000000696,38
22.322000000000003,6
3.535999999999973,2
3.1030000000000086,273
1.0350000000000037,34
5.106000000000051,1
0.6009999999999991,2494
19.159999999999968,7
6.590000000000018,2
6.464999999999998,1
1.9839999999999804,1
1.816000000000031,1
11.277999999999963,3
13.541999999999973,1
12.966000000000008,1
4.459999999999994,1
5.871999999999993,1
11.377999999999986,24
12.446,2
10.167,1
10.843999999999998,2
6.906999999999982,46
17.16000000000001,1
4.803999999999988,2
0.7660000000000053,24
7.416999999999916,2
11.280000000000015,1
21.812999999999874,1
6.207999999999998,25
5.12,15
27.839999999999918,3
13.880999999999993,1
19.652999999999963,1
16.416999999999916,2
6.919999999999998,5
17.684000000000026,8
6.239,2
24.300000000000182,11
17.209000000000003,1
3.1699999999999875,209
23.375,3
7.765999999999998,2
8.032999999999902,1
4.637,1
4.136999999999716,2
23.857000000000085,2
17.617999999999938,5
25.359999999999985,4
13.234000000000009,1
7.50800000000001,35
9.742999999999938,13
12.48,4
11.094000000000023,1
3.1700000000000004,9
3.379000000000133,5
3.1000000000000005,2
6.106000000000108,2
15.249000000000251,1
12.179000000000087,40
0.4579999999999993,2
30.654999999999973,39
12.304000000000002,8
10.250000000000028,1
14.806000000000004,1
4.300000000000004,5
5.417000000000002,19
23.62299999999999,4
30.03,20
2.6329999999999814,31
2.7600000000000007,6
1.8499999999999979,1
24.467000000000002,2
24.158000000000015,108
0.8170000000000002,7
19.840000000000146,2
12.76000000000002,10
9.040000000000077,7
15.640999999999991,2
7.440999999999917,6
14.97399999999999,3
9.900000000000091,3
2.5340000000000003,2
0.4330000000000003,9
1.3010000000001583,26
23.865999999999985,1
3.6279999999999966,3
9.0089999999999,3
8.225000000000009,1
1.9200000000000004,7
7.266,1
3.270000000000003,39
2.545,3
3.3529999999999944,1
0.43300000000000005,4
0.12499999999994316,2
20.396000000000072,1
1.5440000000000111,59
24.257999999999996,31
8.841999999999999,35
3.133,1
0.9589999999999961,64
4.5800000000000125,3
0.40099999999999997,4
1.1350000000000193,74
3.466000000000001,8
19.840000000000032,12
6.4239999999999995,1
12.012000000000015,1
7.360000000000014,107
4.716000000000008,1
12.132999999999996,3
4.965999999999994,7
7.340999999999951,8
21.921999999999997,7
29.875,1
1.8339999999999463,18
6.907000000000039,28
6.090000000000001,1
0.6259999999999764,699
9.876,1
2.265999999999991,27
5.304999999999996,1
0.46800000000000175,1
9.309999999999995,2
0.2839999999999989,57
3.211,4
1.4329999999999927,87
25.400999999999996,1
2.736000000000331,8
3.079999999999984,304
8.23999999999998,17
26.760000000000005,2
23.159999999999854,3
1.4169999999999998,14
3.771,1
4.160000000000004,47
9.309000000000083,2
15.16599999999994,3
11.341999999999999,1
21.562999999999874,1
21.62200000000007,4
23.399999999999864,2
6.774000000000342,1
36.300000000000004,1
1.9580000000000837,12
3.0449999999999995,2
6.58299999999997,4
11.583000000000084,1
2.4699999999998,1
6.7989999999999995,3
6.131,94
5.666999999999998,3
0.5170000000000243,2
0.1199999999999477,129
6.189999999999998,3
19.586,1
4.771,2
6.015999999999998,1
3.0419999999999163,8
9.240000000000009,103
16.717,2
2.358000000000004,1
7.306999999999999,5
27.820000000000164,1
9.276000000000003,2
22.32299999999998,3
4.071,20
10.066000000000258,1
6.306000000000012,31
2.839999999999918,127
4.291999999999998,3
2.502,21
4.536999999999999,6
0.7089999999999748,106
3.4209999999999994,7
24.158000000000357,3
5.5470000000000255,45
3.185999999999922,1
1.4009999999999962,164
4.4370000000001255,5
5.1049999999999045,8
15.084000000000003,1
2.0360000000000014,314
1.018000000000029,4
9.209999999999994,2
5.1000000000000005,1
3.1660000000000537,3
0.4999999999999999,1
30.249999999999943,1
2.8359999999999914,3
14.415999999999997,1
6.257,1
28.65300000000002,2
24.107999999999976,1
10.299999999999955,6
5.404999999999994,1
4.875,71
23.789999999999964,4
3.4169999999999163,4
12.546000000000006,7
12.512999999999977,7
10.042999999999893,9
12.440000000000012,2
4.534000000000006,3
1.533999999999999,44
1.4659999999998945,4
2.73700000000008,3
21.300000000000004,1
4.4500000000000455,2
8.375000000000002,1
7.640999999999998,11
7.882999999999811,1
13.332999999999998,5
1.83600000000024,1
4.9339999999999975,14
1.4190000000000396,5
15.890999999999998,2
0.5829999999999997,4
12.099999999999909,2
10.219999999999999,1
12.04000000000002,22
12.239999999999995,8
2.3019999999999925,203
8.60799999999999,1
5.79099999999994,1
2.485999999999997,2
1.7520000000000002,1
15.920000000000016,14
11.799999999999983,8
0.29200000000000026,21
9.27600000000001,28
9.926000000000016,2
10.799999999999727,1
9.039999999999964,58
13.471999999999994,3
13.747000000000014,13
21.563,1
10.366999999999999,1
16.306999999999988,2
10.878000000000043,5
1.6019999999999897,41
9.800000000000011,56
1.6180000000000092,2
14.681999999999999,1
10.468000000000004,2
12.212999999999965,6
4.765999999999849,1
30.78000000000003,3
1.8199999999999363,2
8.926,1
6.534,1
8.942999999999984,18
1.734,3
5.204999999999998,44
3.1330000000000027,5
9.375999999999998,13
5.680000000000291,1
6.714999999999975,18
2.679999999999999,1
18.72699999999986,1
5.4639999999999995,3
2.1669999999999945,3
18.679999999999836,4
1.2439999999999145,4
24.657999999999998,2
1.3220000000000027,1
15.119999999999997,5
1.1010000000000009,16
1.5669999999999993,1
20.770999999999987,2
17.875,6
5.212999999999994,32
11.610999999999997,2
7.320000000000022,14
7.541999999999916,1
3.378999999999998,20
10.200000000000003,21
18.48599999999999,1
3.267000000000003,7
1.2169999999999996,1
0.4600000000000364,12
12.646,13
7.007,15
6.566000000000031,1
9.584000000000003,1
4.633000000000003,2
7.741,36
4.255000000000003,2
11.945999999999984,1
12.07899999999995,18
7.532999999999902,3
14.515,6
6.279999999999994,10
10.360000000000003,1
0.9399999999999409,1
26.279999999999973,7
3.628,53
0.458,15
16.84,3
20.227999999999952,1
12.678999999999988,1
3.70799999999997,7
0.4329999999999359,1
22.95600000000013,2
11.994999999999976,1
1.791000000000004,1
21.605,1
0.6009999999999999,3
4.962999999999994,92
0.052999999999999936,1
19.9,1
24.357999999999976,34
4.338000000000001,58
17.917999999999992,1
5.271999999999999,3
0.666000000000011,7
26.817999999999998,1
18.784999999999968,5
14.599999999999966,9
3.299999999999983,12
8.742000000000075,6
0.6400000000000041,1
13.760000000000002,2
28.520000000000095,1
19.520000000000095,1
11.911,1
11.678,4
0.34200000000001296,1
18.718999999999994,9
21.062999999999995,1
7.500000000000014,1
5.380999999999972,12
4.878999999999991,11
24.840000000000003,8
2.3330000000000126,3
2.271000000000015,2
21.020999999999958,13
30.822999999999865,3
16.920000000000016,9
17.617,1
7.840999999999951,5
14.639999999999997,1
2.919999999999959,224
9.609000000000002,4
2.9670000000000982,6
0.5409999999999999,9
3.2800000000000153,2
2.584000000000003,82
3.035999999999987,9
22.35499999999999,2
14.055000000000064,1
28.359999999999996,1
14.448000000000093,3
12.266,1
1.8399999999999999,166
2.1200000000001182,57
12.345000000000027,16
24.558000000000003,6
7.699999999999932,2
14.120000000000005,49
11.344000000000051,8
10.519999999999925,1
7.639999999999999,4
1.5850000000000004,2
17.475999999999942,1
3.0699999999999967,1
1.0340000000000025,22
2.9600000000000364,593
8.334000000000003,14
3.9040000000002237,1
4.304000000000087,33
24.29,18
0.6,53
12.804000000000087,3
24.752999999999986,2
1.1400000000000432,1
12.578999999999724,1
25.840000000000003,4
16.042,1
0.8799999999999999,47
18.87999999999988,2
2.883999999999986,1
1.379000000000019,1
3.001999999999981,1
11.544999999999618,2
1.8009999999999309,34
13.83999999999999,1
2.9199999999998454,47
17.208000000000084,1
3.628000000000007,1
2.9699999999999847,2
